perfmodel_infer_trt	0	2490368	885ea09c	0.773484000
perfmodel_post	2	2490368	885ea09c	14.321753000
perfmodel_preproc	3	62914560000	2d2f5286	2.824506000
perfmodel_infer_trt	0	2490368	885ea09c	0.671828000
perfmodel_post	3	2490368	885ea09c	5.321050000
perfmodel_preproc	2	62914560000	2d2f5286	4.556527000
perfmodel_infer_trt	0	2490368	885ea09c	1.792887000
perfmodel_post	1	2490368	885ea09c	5.216510000
perfmodel_preproc	3	62914560000	2d2f5286	2.938076000
perfmodel_infer_trt	0	2490368	885ea09c	1.134312000
perfmodel_post	1	2490368	885ea09c	5.644449000
perfmodel_preproc	2	62914560000	2d2f5286	4.203176000
perfmodel_infer_trt	0	2490368	885ea09c	0.402235000
perfmodel_post	2	2490368	885ea09c	9.992590000
perfmodel_preproc	1	62914560000	2d2f5286	3.548830000
perfmodel_infer_trt	0	2490368	885ea09c	1.817163000
perfmodel_post	1	2490368	885ea09c	5.897034000
perfmodel_preproc	1	62914560000	2d2f5286	4.528429000
perfmodel_infer_trt	0	2490368	885ea09c	2.625478000
perfmodel_post	3	2490368	885ea09c	6.896524000
perfmodel_preproc	1	62914560000	2d2f5286	4.402131000
perfmodel_infer_trt	0	2490368	885ea09c	3.198942000
perfmodel_post	2	2490368	885ea09c	9.027696000
