perfmodel_infer_trt	7	2490368	885ea09c	8.384276000
perfmodel_post	8	2490368	885ea09c	4.538970000
perfmodel_preproc	1	62914560000	2d2f5286	2.526786000
perfmodel_infer_trt	0	2490368	885ea09c	0.396432000
perfmodel_post	2	2490368	885ea09c	4.996307000
perfmodel_preproc	3	62914560000	2d2f5286	2.786258000
perfmodel_infer_trt	4	2490368	885ea09c	8.537673000
perfmodel_post	5	2490368	885ea09c	3.956928000
perfmodel_preproc	6	62914560000	2d2f5286	3.978317000
perfmodel_infer_trt	0	2490368	885ea09c	0.818304000
perfmodel_post	7	2490368	885ea09c	4.396193000
perfmodel_preproc	8	62914560000	2d2f5286	2.741148000
perfmodel_infer_trt	0	2490368	885ea09c	1.048196000
perfmodel_post	1	2490368	885ea09c	4.383844000
perfmodel_preproc	2	62914560000	2d2f5286	12.303880000
perfmodel_infer_trt	3	2490368	885ea09c	9.510035000
perfmodel_post	4	2490368	885ea09c	5.166347000
perfmodel_preproc	5	62914560000	2d2f5286	2.769488000
perfmodel_infer_trt	0	2490368	885ea09c	0.707614000
perfmodel_post	6	2490368	885ea09c	4.274239000
perfmodel_preproc	7	62914560000	2d2f5286	3.095462000
perfmodel_infer_trt	8	2490368	885ea09c	8.637428000
perfmodel_post	1	2490368	885ea09c	6.316126000
